item_id	title	year	latitude	longitude
60331692	---	1773	40.205642	-8.419551
60331691	Elementorum artis logico-criticae libri V	1773	45.767601	11.735699
60331698	Grundsätze der Logik oder Kunst zu denken	1773	52.027862	8.899006
60331694	Elementa logicae electicae	1773	50.551617	9.675179
60331699	Die Logik zum allgemeinen Gebrauch	1773	48.137433	11.575491
60331701	Philosophia rationalis electica	1773	50.561091	8.504950
60331690	La logique ou l'art de raisonner	1773	48.853410	2.348800
60331697	Éléments de logique	1773	48.853410	2.348800
60331686	Acroasis logica, aucta et in systema redacta  a Jo. G. Töllnero	1773	51.500000	12.000000
60331713	Kritisch historisches Lehrbuch der theoretischen  Philosophie	1774	51.339620	12.371292
60331706	Essay on the nature and immutability of truth	1774	51.508529	-0.125742
60331721	Institutiones logicae	1774	45.438611	12.326667
60331705	---	1774	51.812222	12.805278
60331711	Oeuvres phi1osophique et mathématiques	1774	52.374027	4.889688
60331712	De l'homme, de ses facu1tés intellectuelles	1774	52.374027	4.889688
60331716	Essay phi1osophique concernant l'entendement humain	1774	52.374027	4.889688
60331709	Grundriß der Vernunftlehre	1774	52.227905	11.009846
60331717	Die Vernunftlehre im Grundrisse	1774	49.984188	8.279096
60331707	Kurze Unterweisung in den Anfangsgründen der Vernunftlehre	1774	50.115520	8.684167
60331719	E1ementa phi1osophiae rationa1is	1774	49.787778	9.936111
60331715	Institutiones logicae	1774	48.366667	10.883333
60331720	Grundsätze der Logik	1774	48.366667	10.883333
60331714	Compendium logicae in tabulis exhibitum	1774	49.898726	10.900669
60331718	Conspectus phi1osophiae rationa1is	1774	47.995895	7.852221
60331704	Institutiones philosophiae rationalis	1774	49.595524	17.251754
60331710	La logica per gli giovanetti	1774	45.767601	11.735699
60331708	Logik und Metaphysik	1774	51.539334	9.934057
60331703	Logica Paullina ..	1774	51.500000	12.000000
60331727	Les progrés de la raison dans la recherche du vrai ..	1775	51.508529	-0.125742
60331730	An Essay concerning humane understanding	1775	51.508529	-0.125742
60331724	Denkungswissenschaft, übersetzt und mit Anmerkungen versehen von Joh.  Christ. Messerschmid	1775	51.812222	12.805278
60331725	Prae1ectiones logicae	1775	45.581381	9.941362
60331733	Institutiones logicae	1775	49.787778	9.936111
60331729	Institutiones logicae et metaphysicae	1775	48.366667	10.883333
60331735	Grundsätze der Logik	1775	48.366667	10.883333
60331732	Philosophia et mathesis universa	1775	49.015000	12.095556
60331728	Introduction to the art of thinking	1775	55.952060	-3.196481
60331734	Des erreurs et de la vérité	1775	55.952060	-3.196481
60331723	Institutiones phi1osophiae rationalis	1775	48.208488	16.372075
60331731	Logik	1775	54.689164	25.279799
60331726	Logik und Metaphysik	1775	50.134229	8.914176
60331722	La logique ou l'art de penser	1775	48.853410	2.348800
60331738	The elements of Logick	1776	51.508529	-0.125742
60331742	De l'homme, de ses facultés intellectuelles	1776	51.508529	-0.125742
60331745	Conclusiones logicae, metaphysicae et ethicae	1776	59.858502	17.645427
60331739	---	1776	55.952060	-3.196481
60331737	Weg zur Wahrheit ..	1776	52.347138	14.550619
60331736	Grundsätze der Logik	1776	50.987632	12.436838
60331743	Institutiones logicae	1776	48.377405	17.587226
60331740	Institutiones logicae	1776	51.962356	7.625713
60331741	De l'esprit	1776	48.853410	2.348800
60331744	Von der Wahrheit	1776	51.500000	12.000000
60331750	Erste Gründe der gesammten Weltweisheit	1777	51.339620	12.371292
60331755	Ars critica, omnis dirigendae seu philosophicae humanae  mentis institutio logica	1777	45.438611	12.326667
60331757	Summa philosophica ad mentem D. Thomae	1777	41.894738	12.483902
60331747	Elemens de l'art de penser, ou la logique	1777	52.524368	13.410530
60331748	Institutiones logicae et metaphysicae	1777	50.115520	8.684167
60331753	Unterricht der gesunden Vernunft	1777	50.948235	10.701928
60331752	Institutiones philosophicae	1777	39.469752	-0.377387
60331746	Essay on the nature and immutability of truth	1777	55.952060	-3.196481
60331751	Geschichte der Lehre von der Assoziation der Ideen	1777	51.539334	9.934057
60331756	Conspectusdemonstrationum logicae	1777	48.137433	11.575491
60331758	Dialécticarum institutionum libri duo	1777	43.715535	10.396585
60331749	Praelectiones logicae	1777	49.124261	8.598036
60331754	Institutiones philosophicae ..	1777	48.853410	2.348800
60331763	Anleitung zum rechten Gebrauche der Vernunft	1778	51.339620	12.371292
60331767	Erste Gründe der gesammten Weltweisheit	1778	51.339620	12.371292
60331761	The Works	1778	51.508529	-0.125742
60331762	Essay on the nature and immutability of truth	1778	51.508529	-0.125742
60331771	Institutiones philosophicae ad studia theologiae potissimum  accommodata	1778	45.438611	12.326667
60331768	De universa methodo philosophandi	1778	41.894738	12.483902
60331776	Institutiones logicae et metaphysicae	1778	41.894738	12.483902
60331774	Elementa philosophiae contemplativae	1778	48.782324	9.177017
60331777	Novum Organum scientiarum	1778	49.787778	9.936111
60331769	Institutiones logicae et metaphysicae	1778	48.366667	10.883333
60331764	Disquisitiones philosophico-mentales	1778	38.716667	-9.133333
60331766	Elementorum artis logico-criticae libri V	1778	40.833333	14.250000
60331765	Logik und Metaphysik	1778	51.539334	9.934057
60331773	Vindiciae lullianae ..	1778	43.948339	4.808922
60331770	Logicae compendium	1778	55.865150	-4.257631
60331759	Logica tironum usibus accommodata	1778	48.398408	9.991550
60331760	Logicae rudimenta	1778	41.388787	2.158985
60331775	Initia logicae	1778	50.353573	7.578835
60331772	Philosophische Werke	1778	51.500000	12.000000
60331786	Institutiones logicae	1779	52.158333	4.493056
60331778	De dignitate et augmentis scientiarum	1779	49.787778	9.936111
60331779	Conclusiones logicae	1779	38.716667	-9.133333
60331780	Conclusiones de re logica	1779	59.858502	17.645427
60331782	Dialectica analogicis imaginibus illustrata	1779	47.995895	7.852221
60331784	Institutiones logicae eclecticae	1779	47.995895	7.852221
60331785	Kurzer Leitfadender Vernunftlehre	1779	48.208488	16.372075
60331781	Elementorum artis logico-criticae libri V	1779	45.767601	11.735699
60331783	Institutiones logicae	1779	50.561091	8.504950
60331795	Institutiones philosophicae	1780	41.894738	12.483902
60331788	Institutiones logicae	1780	47.799406	13.043990
60331787	Institutiones philosophiae rationalis	1780	51.812222	12.805278
60331793	Versuch einer Methode die Vernunftlehre aus Platonischen  Dialogen zu entwickeln	1780	52.524368	13.410530
60331789	Praelectiones philosophicae ..	1780	47.558395	7.573271
60331790	First principles of philosophy	1780	55.952060	-3.196481
60331792	The elements of logick	1780	55.952060	-3.196481
60331794	Anleitung des menschlichen Verstandes zur Erkenntniß	1780	52.083620	15.625134
60331791	La logique ou les premiers developpements de  l'art de penser	1780	48.853410	2.348800
60331800	Institutiones philosophicae	1781	48.366667	10.883333
60331803	Exercitationes logicae, metaphysicae et ethicae	1781	59.858502	17.645427
60331796	First principles of philosophy	1781	55.952060	-3.196481
60331801	Logica in compendium redacta	1781	48.208488	16.372075
60331797	Institutiones logicae et metaphysicae	1781	51.539334	9.934057
60331798	Critik der reinen Vernunft	1781	56.946004	24.105892
60331799	Entwurf der philosophischen Wissenschaften in ihrem Zusammenhang	1781	48.533333	12.150000
60331802	Des erreurs et de la vérité	1781	40.677969	14.765990
60331809	Untersuchung über den menschlichen Geist	1782	51.339620	12.371292
60331805	Institutiones logicae ..	1782	45.438611	12.326667
60331813	Erste Gründe der allgemeinen und besonderen Vernunftlehre	1782	50.809044	8.770694
60331808	Expositiones philosophiae theoreticae	1782	48.782324	9.177017
60331810	Die Vernunftlehre ..	1782	53.575323	10.015340
60331806	Institutiones philosophicae	1782	39.469752	-0.377387
60331811	Des erreurs et de la vérité	1782	55.952060	-3.196481
60331814	Logica contracta	1782	49.407678	8.690786
60331807	Logika . .	1782	54.689164	25.279799
60331812	Anfangsgründe der Vernunftlehre	1782	50.353573	7.578835
60331804	Annotationes in logicam et metaphysicam	1782	55.752222	37.615556
60331818	Initia doctrinae solidioris	1783	51.339620	12.371292
60331820	Hermes ..	1783	51.508529	-0.125742
60331822	Versuch einer kleinen praktischen Kinderlogik	1783	52.524368	13.410530
60331823	Lehrbuch einer systematischen Logik	1783	52.524368	13.410530
60331824	Erläuterungen der theoretischen und praktischen Philosophie nach Herrn Feders Ordnung: Logik	1783	50.115520	8.684167
60331825	Institutiones logicae	1783	48.366667	10.883333
60331817	Institutiones philosophicae	1783	38.716667	-9.133333
60331821	Institutiones philosophicae	1783	39.469752	-0.377387
60331815	Über die Würde und den Fortgang der Wissenschaften	1783	47.416667	19.333333
60331819	Institutiones logicae	1783	43.843565	10.505848
60331816	Institutiones logicae	1783	51.500000	12.000000
60331830	L'art de penser	1784	52.524368	13.410530
60331829	Erläuterungen über .. Kants Critik der reinen Vernunft	1784	54.706493	20.510951
60331827	La Logica	1784	40.416502	-3.702564
60331826	Logicae institutiones	1784	41.388787	2.158985
60331828	Logique françoise pour préparer les jeunes gens à la rhétorique	1784	48.853410	2.348800
60331839	An inquiry into the human mind ..	1785	51.508529	-0.125742
60331833	Institutiones logicae	1785	47.799406	13.043990
60331835	Praelectiones logicae	1785	45.581381	9.941362
60331832	Système de philosophie contenant la logique et la metaphysique	1785	52.524368	13.410530
60331841	Institutiones logicae et metaphysicae	1785	50.928782	11.589901
60331837	Liçoens de logica feitas paro è uso dos principantes: (trad. B. J. de Sousa Farinha)	1785	38.716667	-9.133333
60331834	First principles of philosophy	1785	55.952060	-3.196481
60331838	Essay on the intellectual powers of man	1785	55.952060	-3.196481
60331831	Recreacion filosófica ..	1785	40.416502	-3.702564
60331836	Metaphysica et logica	1785	40.416502	-3.702564
60331840	Vernunftlehre	1785	48.137433	11.575491
60331843	Versuch einer praktischen Logik	1786	51.339620	12.371292
60331844	Kurze Unterweisung in den Anfangsgründen der Vernunftlehre  ..	1786	51.339620	12.371292
60331848	Hermes ..	1786	51.508529	-0.125742
60331850	Grundsätze der Logik	1786	48.366667	10.883333
60331842	Recreaçio  filosofica.	1786	38.716667	-9.133333
60331846	Institutiones logicae in usum tironum scriptae	1786	59.858502	17.645427
60331847	As instituiçoes de logica	1786	40.205642	-8.419551
60331845	Logik und Metaphysik	1786	51.539334	9.934057
60331849	Logique et métaphysique	1786	48.853410	2.348800
60331854	The elements of logick	1787	51.508529	-0.125742
60331852	De recta humanae mentis institutione libri IV	1787	45.184464	9.161452
60331862	Essai philosophique concernant l'entendement humain	1787	52.374027	4.889688
60331853	Erste Linien einer Geschichte der Weltweisheit	1787	49.984188	8.279096
60331865	Practische Logik für junge Leute, die nicht studieren wollen	1787	52.524368	13.410530
60331851	Versuch über die Natur der spekulativen Vernunft, zur  Prüfung des Kantismen Systems	1787	50.115520	8.684167
60331864	Kantische Denkformen oder Kategorien	1787	50.115520	8.684167
60331857	Instituiones logicae ..	1787	38.716667	-9.133333
60331860	Instituciones filosóficas traducidas al castellano por D.  Santos Días González	1787	40.416502	-3.702564
60331863	Gemeinnützige Anleitung des Verstandes zum regelmäßigen  Selbstdenken	1787	52.083620	15.625134
60331856	Institutiones logicae et metaphysicae	1787	51.539334	9.934057
60331859	Logicae compendium	1787	55.865150	-4.257631
60331858	Oeuvres philosophiques	1787	46.991787	6.931000
60331861	Critik der reinen Vernunft	1787	56.946004	24.105892
60331855	Lettres à une Princesse d'Allemagne, sur differentes questions  de physique et de philosophie	1787	48.853410	2.348800
60331875	Versuch der Einrichtung unseres Erkenntnisvermögens  durch Algeber nachzuspüren	1788	51.339620	12.371292
60331879	Logik und Metaphysik	1788	47.799406	13.043990
60331876	Grundriß der philosophischen Wissenschaften	1788	51.812222	12.805278
60331866	Positiones ex arte logico-critica et metaphysica	1788	49.755653	6.639347
60331881	Über die Gründe und Gewißheit der menschlichen Erkenntnis	1788	49.454205	11.077523
60331877	Grundsätze der reinen Philosophie	1788	52.524368	13.410530
60331871	Institutiones logicae et metaphysicae	1788	48.366667	10.883333
60331882	Vorlesungen über die Kantische Philosophie	1788	46.880422	8.644409
60331868	La Logica	1788	40.416502	-3.702564
60331869	Logik und Metaphysik	1788	48.306389	14.286111
60331867	Nuovo Organo delle Scienze	1788	45.767601	11.735699
60331878	Anti-Kant	1788	48.137433	11.575491
60331874	Maasstab und Compass aller Vernunft ..	1788	50.567865	10.415211
60331880	Leitfaden zu Vorlesungen über die Vernunftlehre	1788	49.355568	6.727811
60331873	La logique adaptée à la rhétorique	1788	48.853410	2.348800
60331870	Hermes oder philosophische Untersuchung über die allgemeine  Grammatik	1788	51.500000	12.000000
60331872	Grundriß der allgemeinen Logik	1788	51.500000	12.000000
60331893	Über die transzendentale Aesthetik	1789	51.339620	12.371292
60331886	Institutiones logicae peripateticae	1789	45.438611	12.326667
60331895	Über die praktische Logik und die Verbindung .  der Logik und Rhetorik	1789	52.227905	11.009846
60331885	Vorbereitung zur Vernunftwissenschaft	1789	49.984188	8.279096
60331892	Eine kleine Logik oder Vernunftanwendungslehre	1789	52.265939	10.526726
60331894	Prüfung der Kantischen Critik der reinen Vernunft	1789	54.706493	20.510951
60331891	Logica universalis	1789	49.787778	9.936111
60331887	Institutiones logicae ..	1789	38.716667	-9.133333
60331888	Introduction to the art of thinking	1789	55.952060	-3.196481
60331883	Positiones selectae ex logica, metaphysica ..	1789	50.551617	9.675179
60331889	Versuch einer Logic für Frauenzimmer	1789	52.370516	9.733222
60331884	L'Art de juger par l'analysedes idées	1789	48.853410	2.348800
60331890	Institutiones logicae et metaphysicae	1789	48.853410	2.348800
60331896	Von dem Nutzen und der Einrichtung eines zu logischen Übungen bestimmten Collegiums	1790	51.339620	12.371292
60331900	Hartley's Theory of the human mind on the principle of the association of ideas	1790	51.508529	-0.125742
60331902	Institutiones philosophicae	1790	48.366667	10.883333
60331901	Die Vernunftlehre	1790	53.575323	10.015340
60331898	Logik und Metaphysik	1790	51.539334	9.934057
60331899	Critik der reinen Vernunft	1790	56.946004	24.105892
60331897	Untersuchungen über Kants Critik der reinen  Vernunft	1790	51.500000	12.000000
60331905	Versuch über die ursprünglichen Grundlagen des  menschlichen Denkens ..	1791	51.339620	12.371292
60331908	Critik der reinen Vernunft	1791	50.115520	8.684167
60331913	Erläuterung über des Herrn Prof. Kant Critik der reinen  Vernunft	1791	50.115520	8.684167
60331914	Prüfung der Kantischen Critik der reinen Vernunft	1791	50.115520	8.684167
60331912	Über das Fundament der philosophischen Wissenschaften	1791	50.928782	11.589901
60331909	An Essay concerning human understanding abridged	1791	51.050891	13.738317
60331911	Logika . .	1791	54.689164	25.279799
60331903	Philosophie der Erkenntniß	1791	49.948056	11.578333
60331904	Opera	1791	49.246864	7.369766
60331906	Philosophia rationalis sive logica	1791	48.048194	10.882816
60331910	Versuch vom menschlichen Verstande	1791	49.496706	8.479547
60331907	Grundriß der allgemeinen Logik ..	1791	51.500000	12.000000
60331922	Elements of the Philosophy of the Human Mind	1792	51.508529	-0.125742
60331915	Elementa philosophiae	1792	45.438611	12.326667
60331919	Institutiones philosophicae ..	1792	45.438611	12.326667
60331920	Logik für die oberen Klassen in gelehrten Schulen	1792	49.454205	11.077523
60331923	Institutiones logicae et metaphysicae	1792	50.928782	11.589901
60331921	EtO'OCYCilylj ÀoYt)(~	1792	48.208488	16.372075
60331917	Institutiones logicae	1792	43.843565	10.505848
60331916	Logique et principes de grammaire ..	1792	48.853410	2.348800
60331918	Analytik der Urtheile und Schlüsse	1792	51.500000	12.000000
60331926	Observations on the nature of demonstrative evidence ..	1793	51.508529	-0.125742
60331932	An Essay concerning humane understanding	1793	51.508529	-0.125742
60331928	Institutiones elementares philosophiae ad usum Mexicanae"  iuventutis	1793	41.894738	12.483902
60331924	Artis logicae compendium	1793	51.752221	-1.255960
60331925	Neues Organon	1793	52.524368	13.410530
60331934	Versuch einer kleinen praktischen Kinderlogik	1793	52.524368	13.410530
60331930	Untersuchung über den menschlichen Verstand	1793	50.928782	11.589901
60331927	Über die Critik der reinen Vernunft	1793	49.590990	11.007829
60331935	Logick ..	1793	55.783333	-2.000000
60331929	De l'esprit	1793	48.853410	2.348800
60331931	Grundriß der allgemeinen Logik . .	1793	51.500000	12.000000
60331933	Grundriß der Logik	1793	51.500000	12.000000
60331950	Practische Logik für junge Leute, die nicht studieren wollen	1794	51.339620	12.371292
60331942	Hermes ..	1794	51.508529	-0.125742
60331941	Systematische Darstellung der kantischen Vernunftkritik	1794	49.454205	11.077523
60331947	Versuch einer neum Logik oder Theorie des Denkens	1794	52.524368	13.410530
60331945	Grundriß der allgemeinen Logik ..	1794	50.115520	8.684167
60331939	Grundlage der gesamten Wissenschaftslehre	1794	50.928782	11.589901
60331948	Kritik der reinen Vernunft im Grundrisse	1794	50.928782	11.589901
60331949	Lehrbuch für den ersten Unterricht in der  Philosophie	1794	50.583333	8.650000
60331938	Über den Begriff der Wissenschaftslehre	1794	50.980301	11.329030
60331944	An investigation of the principles of knowledge	1794	55.952060	-3.196481
60331940	Elementorum artis logico-criticae libri V	1794	45.767601	11.735699
60331937	Grundsätze der Logik und Metaphysik	1794	51.539334	9.934057
60331946	Institutiones philosophicae	1794	40.482048	-3.359957
60331951	Logica	1794	48.533333	12.150000
60331936	Versuch einer Geschichte der Logik und Metaphysik  bey den Deutschen von Leibniz bis auf gegenwärtige Zeit	1794	51.500000	12.000000
60331943	Anfangsgründe der Logik nebst einem Grundrisse  der Erfahrungsseelenlehre	1794	51.500000	12.000000
60331952	Praecepta philosophiae logicae ..	1794	51.500000	12.000000
60331963	Lehrbuch der Logik und Metaphysik	1795	51.339620	12.371292
60331966	Grundriß der Elementarlogik	1795	51.339620	12.371292
60331959	An Essay concerning humane understanding	1795	51.508529	-0.125742
60331967	Practische Logik für junge Leute, die nicht studieren wollen	1795	50.115520	8.684167
60331957	Grundriß des Eigentümlichen der Wissenschaftslehre	1795	50.928782	11.589901
60331960	Versuch über den menschlichen Verstand	1795	50.928782	11.589901
60331965	Wörterbuch zum leichteren Gebrauch der  Kantischen Schriften	1795	50.928782	11.589901
60331961	Kurze und deutliche Darstellung des Kantischen Systemes	1795	49.898726	10.900669
60331964	Elemente der allgemeinen Logik	1795	50.583333	8.650000
60331958	Institutiones philosophicae	1795	39.469752	-0.377387
60331953	AOYLX1)  !J.eTcx<pcxa.&étacx  7t'CXpi% NLXONXOU  B&pxo07j	1795	48.208488	16.372075
60331954	Vorlesungen über die Critik der reinen Vernunft	1795	48.208488	16.372075
60331955	Einleitung in die allgemeine Logik und die Kritik der  reinen Vernunft	1795	51.539334	9.934057
60331956	Philosophiae elementa .. secundum illuminatum doctorem ..	1795	41.388787	2.158985
60331962	System der kritischen Philosophie	1795	50.734380	7.095485
60331971	Initia doctrinae solidioris	1796	51.339620	12.371292
60331974	Neue Beiträge zur kritischen Philosophie  und insbesondere zur Logik	1796	51.339620	12.371292
60331969	The Essentials of Logic, being the second edition of Dralloc's  Epitome	1796	51.508529	-0.125742
60331975	Institutiones elementares philosophiae ad usum Mexicanae  iuventutis	1796	41.894738	12.483902
60331972	Elementorum artis logico-criticae libri V	1796	48.366667	10.883333
60331977	Institutiones logicae	1796	49.898726	10.900669
60331973	Institutiones logicae ..	1796	38.716667	-9.133333
60331968	Über die Geseze der Ideenassoziation	1796	48.522659	9.052219
60331970	La logique	1796	48.853410	2.348800
60331976	Hermes ou recherches philosophiques sur la grammaire universelle	1796	48.853410	2.348800
60331987	Logick.	1797	51.508529	-0.125742
60331985	Die falsche Spitzfindigkeit der vier syllogistischen Figuren	1797	50.115520	8.684167
60331986	Grundriß der Logik	1797	50.928782	11.589901
60331982	Institutiones logicae	1797	38.716667	-9.133333
60331978	Elementos del arte de pensar ó la logica	1797	40.416502	-3.702564
60331979	Ankündigung und Empfehlung öffentlicher logisch  practischer übungen	1797	51.539334	9.934057
60331981	Institutiones logicae et metaphysicae	1797	51.539334	9.934057
60331988	Einleitung in die gesammte Philosophie	1797	51.539334	9.934057
60331983	Quaedam ex logicae compendiis selecta	1797	55.865150	-4.257631
60331984	Synopsis of lectures on logic and belles lettres	1797	55.865150	-4.257631
60331980	La logique	1797	48.583421	7.742958
60331995	Logik oder Vernunftlehre zum Selbstunterricht für Militaristen  und andere . .	1798	51.339620	12.371292
60331992	Moral Philosophy and Logic	1798	51.508529	-0.125742
60331997	Versuch einer neuen Logik	1798	52.524368	13.410530
60331996	An Essay concerning humane understanding	1798	55.952060	-3.196481
60331998	Institutiones logicae	1798	47.995895	7.852221
60331990	De sensu veri libellus	1798	51.539334	9.934057
60331989	Conspectus universae philosophiae	1798	48.137433	11.575491
60331993	Institutiones logicae	1798	51.962356	7.625713
60331994	Institutiones philosophicae	1798	41.656064	-0.877340
60331991	La langue des calculs	1798	48.853410	2.348800
60332001	Kritik der reinen Vernunft	1799	51.339620	12.371292
60332000	Praxis of Logic, for the use of schools	1799	51.508529	-0.125742
60332006	Disquisitionum philosophiae Kantianae liber I (II)	1799	48.366667	10.883333
60332005	La logica è el orden natural del raciocinio	1799	40.416502	-3.702564
60332004	Logika ..	1799	54.689164	25.279799
60332002	Essai philosophique concernant l'entendement humain	1799	48.853410	2.348800
60331999	Idee einer Apodiktik ..	1799	51.500000	12.000000
60332003	Grundzüge zu einer Theorie des Abstractionsvermögens	1799	51.500000	12.000000
60332009	The elements of logick	1800	51.508529	-0.125742
60332007	Grundriß der ersten Logik	1800	48.782324	9.177017
60332015	Logik, ein Handbuch zu Vorlesungen: (ed. Gottlob Benjamin  Jäsche)	1800	54.706493	20.510951
60332017	Neuer Grundriß der transzendentalen Logik und Metaphysik	1800	50.928782	11.589901
60332013	Institutiones philosophicae	1800	39.469752	-0.377387
60332008	Anfangsgründe der spekulativen Philosophie	1800	51.539334	9.934057
60332014	Institutiones filosóficas traducidas al castellano por D. Santos Días González	1800	40.482048	-3.359957
60332011	Des signes et l'art de penser	1800	48.853410	2.348800
60332016	De la Recherche de la Vérité	1800	48.853410	2.348800
60332010	Über die Beschaffenheit der Logik und Metaphysik  der reinen Peripatetiker	1800	51.500000	12.000000
60332012	Grundriß der allgemeinen Logik	1800	51.500000	12.000000
60332023	De veritate cognitionis humanae huiusque limitibus	1801	51.339620	12.371292
60332018	Elements of the Philosophy of the Mind .. prefixed a Compendium  of Logic	1801	51.508529	-0.125742
60332028	An Essay concerning Human Understanding	1801	51.508529	-0.125742
60332039	Logic, or the right Use of Reason in the Enquiry after Truth	1801	51.508529	-0.125742
60332035	Istituzioni di logica	1801	45.438611	12.326667
60332026	Essai d'une exposition succincte de la critique de la raison pure  ..	1801	52.374027	4.889688
60332025	Logik. Ein Handbuch zu Vorlesungen [ed. G. B. Jäsche]	1801	54.706493	20.510951
60332032	Neuer Grundriß der transcendentalen Logik und der  Metaphysik	1801	50.928782	11.589901
60332030	Versuch einer Grammatik des Verstandes ..	1801	51.155178	14.988527
60332033	Grundsätze der Logik und Erfahrungsseelenlehre	1801	50.583333	8.650000
60332034	Lehrbuch für den ersten Unterricht in der Philosophie	1801	50.583333	8.650000
60332021	Obras elementares de philosophia racional	1801	38.716667	-9.133333
60332031	An Inquiry into the Human Mind, on the Principle of Common  Sense	1801	55.952060	-3.196481
60332020	'H AO'YL'lt~ [trans. D. D. Philippides]	1801	48.208488	16.372075
60332027	Grundzüge der neuen Philosophie	1801	48.208488	16.372075
60332022	Suma de Logica	1801	39.569391	2.650237
60332024	Meditationes de natura, origine et veritate axiomatum, imprimis ultimorum principiorum cognitionis humanae	1801	60.451483	22.268686
60332029	Rudimenta logicae	1801	59.616174	16.552759
60332038	Philosophie de Kant, ou principes fondamentaux de la philosophie transcendentale	1801	49.119108	6.172686
60332019	La langue des calculs	1801	48.853410	2.348800
60332037	Philosophie de Kant. Aperçu rapide  des bases et de la direction de cette philosophie	1801	48.853410	2.348800
60332036	Grundriß der Logik	1801	51.500000	12.000000
60332043	Die Kunst zu denken	1802	51.339620	12.371292
60332065	Versuch der einzig zweckmäßigen Propädeutik zum richtigen, gründlichen und fruchtbaren Studio der Vernunftlehre oder Logik	1802	51.339620	12.371292
60332041	Novum Organum	1802	51.508529	-0.125742
60332048	Letters on different subjects ..	1802	51.508529	-0.125742
60332064	Logick, or the Right Use of Reason in the Enquiry after Truth	1802	51.508529	-0.125742
60332057	Grundsätze der allgemeinen Logik	1802	52.227905	11.009846
60332054	Elements of General Knowledge . .	1802	51.752221	-1.255960
60332052	De la génération des connoissances humaines	1802	52.524368	13.410530
60332050	Grundriß des Eigentümlichen der Wissenschaftslehre	1802	50.928782	11.589901
60332059	Opera	1802	50.928782	11.589901
60332055	Handbuch der Logik	1802	49.898726	10.900669
60332058	Handbuch der Philosophie	1802	50.583333	8.650000
60332049	Grundlage der gesammten Wissenschaftslehre	1802	48.522659	9.052219
60332051	Fragmentarische Bemerkungen gegen den Kantischen  und Kiesewetterschen Grundriß der reinen allgemeinen Logik	1802	48.522659	9.052219
60332042	Vorlesungen über die Critik der reinen Vernunft	1802	48.208488	16.372075
60332053	Darstellung der Philosophie ohne Beynahmen	1802	48.208488	16.372075
60332061	Grundriß der Logik	1802	49.595524	17.251754
60332044	Anfangsgründe der speculativen Philosophie	1802	51.539334	9.934057
60332045	Philosophische Encyklopädie	1802	54.321329	10.134888
60332056	Elementarlogik für pädagogische Zwecke	1802	51.050891	13.738317
60332047	Logika czyli pierwsze zasady sztuki mySlenia dzielo elementarne	1802	54.689164	25.279799
60332040	Verbesserte Logik	1802	49.475932	10.988560
60332062	IIpaKTH'iecKa.a: JIOrHKa	1802	59.894444	30.264167
60332046	Logique .. à l'usage des élèves des pryntanées  et lycées .. par Noël	1802	48.853410	2.348800
60332060	Grammaire philosophique, ou la métaphysique, la logique  ..	1802	48.853410	2.348800
60332063	Logique	1802	48.853410	2.348800
60332072	Elements of General Knowledge ..	1803	51.508529	-0.125742
60332073	Grundriß der historischen Logik	1803	50.928782	11.589901
60332070	Logica della statistica	1803	45.464269	9.189506
60332078	Protologia analysim scientiae sistens ratione prima exhibitam	1803	45.464269	9.189506
60332079	Essays on the Powers of the Human Mind	1803	55.952060	-3.196481
60332066	Recreación filosófica	1803	40.416502	-3.702564
60332075	Entwurf der reinen Philosophie	1803	48.208488	16.372075
60332080	Vollständiger Lehrbegriff der gesammten Philosophie	1803	48.306389	14.286111
60332074	Fundamentalphilosophie	1803	52.083620	15.625134
60332069	Eclaircissement sur plusieurs points  concernant la théorie des opérations et des facultés intellectuelles	1803	45.070490	7.686825
60332071	Logik. En Haandbog	1803	55.675939	12.565527
60332067	Beytrag zur Beurtheilung des gegenwärtigen Zustandes  der Vernunftlehre	1803	48.533333	12.150000
60332081	KpaTKaH JIOrJ1Ka J1 pJ1TOpJ1Ka	1803	55.752222	37.615556
60332076	Versuch einer vollständigen analytischen  Denklehre ..	1803	49.590990	11.007829
60332077	Critik der falschen Ansichten der Logik	1803	48.871960	10.298511
60332068	La Logique	1803	48.853410	2.348800
60332094	The Improvement of the Mind	1804	51.508529	-0.125742
60332092	Istituzioni di logica	1804	45.438611	12.326667
60332093	~	1804	45.438611	12.326667
60332083	Artis logicae compendium	1804	51.752221	-1.255960
60332090	Die Lehre vom Gegensatze	1804	52.524368	13.410530
60332082	Encyclopädie der Philosophie	1804	50.115520	8.684167
60332091	Erste Grundlinien der Logik	1804	50.583333	8.650000
60332088	Institutiones philosophiae dogmaticae	1804	48.208488	16.372075
60332087	Synopsis of Lectures on Logic and Belles Lettres	1804	55.865150	-4.257631
60332085	Was heißt denken?	1804	48.398408	9.991550
60332086	Specimen philosophicum de differentia notionum instrumentalium  et realium	1804	60.451483	22.268686
60332084	La Logique, ou les premiers developpemens de  l'art de penser	1804	48.853410	2.348800
60332089	Oeuvres posthumes	1804	48.853410	2.348800
60332107	An Essay concerning Human Understanding	1805	51.508529	-0.125742
60332096	Elementa philosophiae	1805	45.438611	12.326667
60332103	Über die Eigenschaft der Analysis und der analytischen  Methode . .	1805	52.524368	13.410530
60332109	Populaire Logik zur Einleitung in die Schulwissenschaft	1805	53.575323	10.015340
60332095	Recreaçäo filosofica	1805	38.716667	-9.133333
